segment,end_index,PW_WTC,E_CCDC,CD2_P
stream,0,,,
stream,1,,,
stream,2,,,
stream,3,,,
stream,4,,,
stream,5,,,
stream,6,,,
stream,7,,,
stream,8,,,
stream,9,,,
stream,10,,,
stream,11,,,
stream,12,,,
stream,13,,,
stream,14,,,
stream,15,,,
stream,16,,,
stream,17,,,
stream,18,,,
stream,19,,,
stream,20,,9.55083642782135,
stream,21,,9.084647437525199,0.7275171888462605
stream,22,,8.341726192099069,0.7300794882913996
stream,23,,7.3572094847024765,0.553617711671301
stream,24,,7.55001451482209,0.5572735572906385
stream,25,,6.1789294258503995,0.4549851373811644
stream,26,,6.174056243871882,0.4030765188848289
stream,27,,6.71605890329511,0.4316179687724416
stream,28,,7.1868272983930765,0.3757904448134304
stream,29,,6.971085529661298,0.4052153078232615
stream,30,,6.813534020231598,0.34359757809019803
stream,31,,8.838016417958588,0.46769018469089296
stream,32,,8.722401880200826,0.5274632146551983
stream,33,,8.688864845934102,0.5035045369943049
stream,34,,8.714735198945077,0.5070922144376571
stream,35,,8.429152988683564,0.4728908139662183
stream,36,,8.118099669920506,0.4904583442460879
stream,37,,7.960813784759548,0.5161401713234951
stream,38,,7.873200997511036,0.5162946065452253
stream,39,,6.414682982600503,0.4353684998630074
stream,40,,7.4861497539126205,0.4613395376054182
stream,41,,7.705115872608138,0.46940173791501705
stream,42,,7.513109740451963,0.4704271163263187
stream,43,,8.778825885428574,0.5430923422812204
stream,44,,8.537031487004118,0.5498091777008476
stream,45,,9.389333913180833,0.5863902322076584
stream,46,,10.86595173687823,0.5853147698800183
stream,47,,10.592981118615505,0.7048504684841064
stream,48,,9.787557524851373,0.7290187922276228
stream,49,,9.838696498605303,0.6999171734759569
stream,50,,9.47874203957871,0.6986286204333712
stream,51,,7.5030945983472455,0.5721429761919036
stream,52,,7.807073997932443,0.513307962569921
stream,53,,7.666928770305833,0.5137536570940833
stream,54,,7.042445130260836,0.5130605454574395
stream,55,,7.046262149324058,0.48591175444530516
stream,56,,6.889042830752262,0.48392465855596994
stream,57,,7.457436837528804,0.454862002152846
stream,58,,8.632695382294356,0.5897323917284382
stream,59,,8.840931827418624,0.6038206544586096
stream,60,,8.297607324447167,0.5477204146414111
stream,61,,8.081459601292599,0.5631516472414249
stream,62,,9.086056907484705,0.5828398423988104
stream,63,,7.927617222893294,0.5913050042830437
stream,64,,7.585620264374417,0.5830116417634137
stream,65,,6.676227699677658,0.5198343412425472
stream,66,,7.5423518042742765,0.6262371483133133
stream,67,,7.466586073997985,0.6544926324554278
stream,68,,7.560323402564685,0.668406760975419
stream,69,,7.590534386085651,0.6667126063647061
stream,70,,8.721147513945809,0.7316894036715409
stream,71,,8.610178598051878,0.7662324347343509
stream,72,,8.871134779597545,0.7933996549692407
stream,73,,8.9462622814477,0.792953970282085
stream,74,,9.609049535654753,0.8378732522630656
stream,75,,9.616780023200057,0.8583055014122984
stream,76,,10.970257834557207,0.8934619158740874
stream,77,,10.561617675572572,1.0099213917944798
stream,78,,9.416129733257954,0.8820934306680348
stream,79,,9.18007341992573,0.8724534773383805
stream,80,,8.99573372959888,0.8717225112310453
stream,81,,9.008722407854528,0.8584534006637515
stream,82,,8.185047039846099,0.835945987409801
stream,83,,8.458292925297899,0.7548703568387835
stream,84,,8.452159176956945,0.7667123864259069
stream,85,,9.148679970101764,0.795537689380039
stream,86,,6.962217005245703,0.7323987573692646
stream,87,,6.572758358743502,0.5764614654468504
stream,88,,6.538655368196157,0.5456720075835154
stream,89,,6.4222567888843995,0.5522922996006621
stream,90,,5.33623359791078,0.4845402864560791
stream,91,,5.35503345545702,0.43850651543655134
stream,92,,5.031255017697671,0.4152342941905357
stream,93,,4.950291240111678,0.41753965328556986
stream,94,,4.437978627884072,0.37610850412860364
stream,95,,4.769730030161623,0.35766009051929215
stream,96,,3.942853656715233,0.34252320370639905
stream,97,,5.261898460122037,0.4060146152965689
stream,98,,5.2361594938836555,0.44660010128082955
stream,99,,5.548703756157617,0.447840291156114
stream,100,,5.201679597032988,0.452455698404
stream,101,,5.310810377750271,0.4515187680377069
stream,102,,5.115938797349098,0.4530420823976846
stream,103,,6.201856837524975,0.5040357497423777
stream,104,,6.35588708941526,0.4978740964765702
stream,105,,5.650043753465924,0.4818304275366316
stream,106,,5.739330133939047,0.45597353595382717
stream,107,,6.44730393012328,0.48208915638994915
stream,108,,6.476936356850897,0.5209360777683675
stream,109,,6.9226581194357495,0.5505758943347919
stream,110,,6.9507554666571805,0.5869724869455344
stream,111,,7.0006999169681565,0.5869060395931627
stream,112,,6.7454100139238236,0.5819622700580906
stream,113,,7.151028492859322,0.5958028098605261
stream,114,,7.038000911377398,0.6021220181583372
stream,115,,6.926166059598518,0.6014147129203824
stream,116,,6.474468346088253,0.5622893376790397
stream,117,,5.095270382511945,0.38654482408986934
stream,118,,5.137293370458809,0.36083870144497315
stream,119,,4.816471072666466,0.3555854351535881
stream,120,,5.28338517954366,0.3513576832595855
stream,121,,5.174425522801161,0.3775033583679581
stream,122,,5.247875477190057,0.3734200915654143
stream,123,,3.868049007893195,0.33454423441294484
stream,124,,3.7792260646230824,0.3317226711665171
stream,125,,4.025394371042136,0.3242944481694725
stream,126,,4.667112174570472,0.39046725976985963
stream,127,,3.9224324826798496,0.3757871424307099
stream,128,,3.9589373139520063,0.3427024704927854
stream,129,,4.964631019288436,0.3462487755216803
stream,130,,6.452722592437241,0.5027795504602228
stream,131,,7.248644606165986,0.5055149832585246
stream,132,,7.332039716243571,0.5281293711164188
stream,133,,6.917101547053054,0.5146432306549615
stream,134,,9.6283761865478,0.6308988399105088
stream,135,,9.951562253719363,0.6581077615769658
stream,136,,9.648440692945426,0.7093462638295261
stream,137,,9.708189906497617,0.7260367101441051
stream,138,,10.004555048768653,0.7470839585127735
stream,139,,10.414452439551992,0.7856866791905952
stream,140,,11.266953757347764,0.9178451452347977
stream,141,,11.263298161395545,0.9116932106857262
stream,142,,12.554214737317821,0.9503169939151128
stream,143,,14.295893437379975,1.1609915773122212
stream,144,,14.261083378904866,1.2269768104979526
stream,145,,14.044293580055461,1.2206655605541703
stream,146,,13.28634617803525,1.1370857684762885
stream,147,,13.273039586504462,1.1037315989296879
stream,148,,13.293930125279845,1.0917316866890898
stream,149,,13.558656904435512,1.07758647371444
stream,150,,12.255002245965539,0.9176678848803536
stream,151,,11.409266103074074,0.9241800961459511
stream,152,,11.371709064280385,0.9045056626230205
stream,153,,11.44669148855092,0.899456298050572
stream,154,,8.735853581097716,0.7674343370601114
stream,155,,8.719154500274044,0.743367086869808
stream,156,,8.67743676079842,0.7200075094091098
stream,157,,8.65499098704728,0.7010973380920726
stream,158,,8.464264343372822,0.6719527377068626
stream,159,,8.259454659732947,0.6330614232230463
stream,160,,8.253912482551225,0.5101117151948183
stream,161,,8.474007448925926,0.5799656341898359
stream,162,,9.4724326433671,0.5929345295761788
stream,163,,7.812841056716882,0.5118004170221
stream,164,,7.792944639431688,0.44295635410552214
stream,165,,8.32154607717592,0.46423186098197056
stream,166,,8.737429331577967,0.46530731329393904
stream,167,,10.097227772016623,0.4726189966803289
stream,168,,9.972324852248473,0.4993682832959744
stream,169,,8.258987873432877,0.4736167604414713
stream,170,,8.475675593024059,0.4562840340405417
stream,171,,8.558087952609206,0.45355842178241224
stream,172,,9.023083445675017,0.4528423797219502
stream,173,,9.178417714983425,0.5067237970410645
stream,174,,10.264354583356127,0.5192934382018359
stream,175,,9.806359502282254,0.5346881627926238
stream,176,,11.454103251545721,0.5311235463544337
stream,177,,14.112630582269368,0.8545055588014019
stream,178,,14.226056888718908,0.9884146500483795
stream,179,,14.025092393247055,1.0040423170216455
stream,180,,14.815544841420726,1.0775677826166412
stream,181,,15.352504206592844,1.156331170017027
stream,182,,14.472651018271076,1.2568989844042209
stream,183,,14.502286977946262,1.1308713437791105
stream,184,,14.490991028461684,1.1305010145772418
stream,185,,14.29570867498337,1.1170371716475285
stream,186,,13.75431199930217,1.1285656469729055
stream,187,,13.248032055619458,1.1430579810085777
stream,188,,13.484809809282165,1.1938185351601978
stream,189,,14.995737265287863,1.2889639873364684
stream,190,,15.001899543715929,1.4132644461031054
stream,191,,15.092428400382811,1.4101795425035533
stream,192,,15.518803794727667,1.458421505580522
stream,193,,15.72406428438387,1.41486266827926
stream,194,,16.437150858603204,1.5608960163658356
stream,195,,16.374041391187422,1.6123551509909548
stream,196,,15.615414025529653,1.6466418375201535
stream,197,,13.048008652573328,1.4020049110556705
stream,198,,12.877360641480069,1.2575406455585878
stream,199,,12.914892414070122,1.2424029686267024
stream,200,,11.338190613605201,1.1560359857389537
stream,201,,10.63685564057897,0.9972725265581411
stream,202,,9.241227513324123,0.8560029351091842
stream,203,,9.113502381408004,0.8514708496785998
stream,204,,9.485322383571656,0.8852308893157577
stream,205,,9.219422594949386,0.8799057134620908
stream,206,,9.258407097080482,0.8754082657154635
stream,207,,8.402511800772345,0.8557857251350913
stream,208,,8.620935514482378,0.7882748071066494
stream,209,,7.982510366714795,0.694402312712341
stream,210,,7.583184353909199,0.5701018296146478
stream,211,,8.893679420437762,0.6605580973738373
stream,212,,8.28928777569649,0.6174429014879647
stream,213,,8.503062029177842,0.6087615796541501
stream,214,,6.786903611017065,0.49530347804523367
stream,215,,6.972018834041982,0.4248563419895685
