segment,end_index,DeltaClkB_nsps,Baseline_nsps,LowerBound_nsps,UpperBound_nsps
au,111,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,112,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,113,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,114,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,115,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,116,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,117,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,118,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,119,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,120,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,121,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,122,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,123,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,124,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,125,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,126,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,127,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,128,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,129,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,130,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,131,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,132,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,133,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,134,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,135,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,136,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,137,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,138,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,139,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,140,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,141,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,142,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,143,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,144,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,145,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,146,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,147,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,148,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,149,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,150,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,151,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,152,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,153,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,154,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,155,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,156,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,157,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,158,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,159,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,160,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,161,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,162,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,163,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,164,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,165,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,166,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,167,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,168,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,169,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,170,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,171,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,172,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,173,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,174,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,175,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,176,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,177,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,178,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,179,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,180,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,181,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,182,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,183,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,184,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,185,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,186,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,187,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,188,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,189,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,190,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,191,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,192,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,193,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,194,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,195,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,196,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,197,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,198,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,199,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,200,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,201,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,202,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,203,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,204,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,205,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,206,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,207,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,208,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,209,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,210,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,211,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,212,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,213,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,214,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,215,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,216,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,217,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,218,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,219,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,220,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,221,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,222,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,223,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,224,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,225,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,226,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,227,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,228,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,229,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,230,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,231,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,232,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,233,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,234,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,235,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,236,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,237,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,238,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,239,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,240,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,241,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,242,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,243,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,244,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,245,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,246,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,247,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,248,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,249,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,250,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,251,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,252,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,253,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,254,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,255,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,256,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,257,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,258,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,259,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,260,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,261,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,262,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,263,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,264,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,265,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,266,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,267,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,268,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,269,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,270,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,271,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,272,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,273,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,274,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,275,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,276,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,277,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,278,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,279,573.0,575.2333333333333,560.2333333333333,590.2333333333333
au,280,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,281,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,282,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,283,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,284,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,285,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,286,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,287,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,288,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,289,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,290,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,291,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,292,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,293,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,294,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,295,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,296,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,297,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,298,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,299,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,300,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,301,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,302,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,303,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,304,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,305,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,306,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,307,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,308,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,309,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,310,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,311,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,312,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,313,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,314,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,315,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,316,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,317,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,318,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,319,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,320,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,321,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,322,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,323,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,324,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,325,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,326,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,327,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,328,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,329,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,330,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,331,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,332,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,333,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,334,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,335,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,336,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,337,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,338,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,339,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,340,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,341,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,342,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,343,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,344,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,345,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,346,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,347,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,348,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,349,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,350,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,351,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,352,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,353,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,354,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,355,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,356,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,357,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,358,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,359,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,360,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,361,578.0,575.2333333333333,560.2333333333333,590.2333333333333
au,362,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,363,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,364,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,365,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,366,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,367,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,368,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,369,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,370,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,371,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,372,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,373,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,374,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,375,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,376,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,377,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,378,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,379,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,380,577.0,575.2333333333333,560.2333333333333,590.2333333333333
au,381,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,382,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,383,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,384,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,385,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,386,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,387,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,388,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,389,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,390,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,391,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,392,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,393,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,394,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,395,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,396,574.0,575.2333333333333,560.2333333333333,590.2333333333333
au,397,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,398,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,399,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,400,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,401,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,402,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,403,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,404,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,405,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,406,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,407,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,408,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,409,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,410,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,411,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,412,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,413,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,414,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,415,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,416,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,417,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,418,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,419,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,420,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,421,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,422,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,423,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,424,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,425,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,426,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,427,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,428,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,429,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,430,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,431,575.0,575.2333333333333,560.2333333333333,590.2333333333333
au,432,576.0,575.2333333333333,560.2333333333333,590.2333333333333
au,433,575.0,575.2333333333333,560.2333333333333,590.2333333333333
