segment,end_index,PW_WTC,E_CCDC,CD2_P
stream,0,,,
stream,1,,,
stream,2,,,
stream,3,,,
stream,4,,,
stream,5,,,
stream,6,,,
stream,7,,,
stream,8,,,
stream,9,,,
stream,10,,,
stream,11,,,
stream,12,,,
stream,13,,,
stream,14,,,
stream,15,,,
stream,16,,,
stream,17,,,
stream,18,,,
stream,19,,,
stream,20,,,
stream,21,,,
stream,22,,,
stream,23,,,
stream,24,,,
stream,25,,,
stream,26,,,
stream,27,,,
stream,28,,,
stream,29,,,
stream,30,,,
stream,31,,,
stream,32,,,
stream,33,,,
stream,34,,,
stream,35,,,
stream,36,,,
stream,37,,,
stream,38,,,
stream,39,,,
stream,40,,,
stream,41,,,
stream,42,,,
stream,43,,,
stream,44,,,
stream,45,,,
stream,46,,,
stream,47,,,
stream,48,,,
stream,49,,,
stream,50,,,
stream,51,,,
stream,52,,,
stream,53,,,
stream,54,,,
stream,55,,,
stream,56,,,
stream,57,,,
stream,58,,,
stream,59,,,
stream,60,,,
stream,61,,,
stream,62,,,
stream,63,,,
stream,64,,,
stream,65,,,
stream,66,,,
stream,67,,,
stream,68,,,
stream,69,,,
stream,70,,,
stream,71,,,
stream,72,,,
stream,73,,,
stream,74,,,
stream,75,,,
stream,76,,,
stream,77,,,
stream,78,,,
stream,79,,,
stream,80,,,
stream,81,,,
stream,82,,,
stream,83,,,
stream,84,,,
stream,85,,,
stream,86,,,
stream,87,,,
stream,88,,,
stream,89,,,
stream,90,,,
stream,91,,,
stream,92,,,
stream,93,,,
stream,94,,,
stream,95,,,
stream,96,,,
stream,97,,,
stream,98,,,
stream,99,,,
stream,100,,,
stream,101,,,
stream,102,,,
stream,103,,,
stream,104,,,
stream,105,,,
stream,106,,,
stream,107,,,
stream,108,,,
stream,109,,,
stream,110,,,
stream,111,,,
stream,112,,,
stream,113,,,
stream,114,,,
stream,115,,,
stream,116,,,
stream,117,,,
stream,118,,,
stream,119,,,
stream,120,,,
stream,121,,,
stream,122,,,
stream,123,,,
stream,124,,,
stream,125,,,
stream,126,,,
stream,127,,,
stream,128,,,
stream,129,,,
stream,130,,,
stream,131,,,
stream,132,,,
stream,133,,,
stream,134,,,
stream,135,,,
stream,136,,,
stream,137,,,
stream,138,,,
stream,139,,,
stream,140,,4403.39327896495,
stream,141,,4240.597372484384,337.0995208910964
stream,142,,4196.286180474236,335.80531950163373
stream,143,,3518.0152931536763,322.62151983384246
stream,144,,3190.683727975055,325.9341843401535
stream,145,,3001.8896094358597,326.28646995926084
stream,146,,3057.4918990872125,323.5090243038644
stream,147,,3667.4942311970717,333.65735209702365
stream,148,,3899.3429105224664,336.6712375329453
stream,149,,3901.6884674853186,346.68700834519956
stream,150,,3900.722323594169,346.9528392838484
stream,151,,4044.5900590420392,350.92107489167034
stream,152,,4091.9298452458247,364.67998833092486
stream,153,,4099.287850865766,369.9537801567243
stream,154,,3436.579530335443,352.4799961671356
stream,155,,2939.000456557698,267.9618834175891
stream,156,,2161.4356089272837,175.70541299374676
stream,157,,1815.7435345445347,96.03422272663488
stream,158,,1805.0435286642746,74.24212614646025
stream,159,,1637.838079156506,71.64818428351379
stream,160,,1661.5662218370758,65.47331555353766
stream,161,,1621.132583478235,63.58519486254634
stream,162,,1639.6024952337402,62.87465941334756
stream,163,,1610.889796902408,62.390248832200406
stream,164,,1363.6660111710498,58.86876184189081
stream,165,,1321.9151560844602,55.88762873594375
stream,166,,1270.4705544815856,48.53525909581706
stream,167,,661.4936164429497,37.747421706083195
stream,168,,417.6439117722558,34.856237275664355
stream,169,,415.23310800717013,24.461806447265058
stream,170,,415.9703202781697,24.24876918248505
stream,171,,268.026575929841,20.627361688458098
stream,172,,216.25637921989326,6.9917353455117395
stream,173,,193.90864135829992,1.6566414438744557
stream,174,,179.66147493757214,1.7770439688524795
stream,175,,177.3121307858918,1.6270491563000222
stream,176,,178.26611406281788,1.5708434271772584
stream,177,,164.3341671449097,1.298802389041748
stream,178,,147.29285050144685,1.2952043510778195
stream,179,,126.88715812707085,1.2792653471132631
stream,180,,104.19708949074312,1.285082871343716
stream,181,,92.6838773420894,1.2566678699521767
stream,182,,68.94834943440695,1.2987131835314676
stream,183,,57.99484946380844,1.2045801132368805
stream,184,,48.45883313653181,1.2848739700700127
stream,185,,42.79195602426015,1.2964861294803973
stream,186,,40.260685430137706,1.3224574240209208
stream,187,,41.37788128520275,1.442898134995896
stream,188,,43.07302532841597,1.376988927810885
stream,189,,47.97788335273179,1.2847949733919746
stream,190,,50.89863353339656,1.1619003056529906
stream,191,,51.95365114921814,0.8305066783601198
stream,192,,58.62885350670751,0.7212347168765544
stream,193,,66.25090356921889,0.7184699127641034
stream,194,,62.97972232807756,0.7882269417657392
stream,195,,62.05070297224138,0.7548353328195553
stream,196,,60.80750649182983,0.7672884056787749
stream,197,,61.29597815489943,0.7986847628020276
stream,198,,61.19930716469074,0.7962002777204371
stream,199,,60.7098551562059,1.024175303369612
stream,200,,59.61300378483206,1.045771391236735
stream,201,,59.38129152116743,1.1170981013811454
stream,202,,59.66603150756674,1.0207455730116606
stream,203,,59.489833877556876,1.0241754405838757
stream,204,,61.26059403705466,1.0694671326584244
stream,205,,70.82093624674067,1.0523177055708905
stream,206,,67.83073689433398,1.3058637811522544
stream,207,,55.7737844766284,1.1640028837022092
stream,208,,53.13995940462058,1.1640028837022094
stream,209,,52.290972487448514,1.1889090070543886
stream,210,,50.70793443927102,1.1885165638687094
stream,211,,51.71436642480386,1.157576259383064
stream,212,,52.5272094920621,1.1459411422550727
stream,213,,67.4260814447217,1.3265805550519665
stream,214,,83.94359690399398,1.1339288478881706
stream,215,,110.36734581143186,1.172786394559411
stream,216,,122.21367473830716,1.2894048839864036
stream,217,,138.45384615472483,1.260989928257592
stream,218,,138.33149918001243,1.6189485547683695
stream,219,,137.8803397985044,1.3903084432458508
stream,220,,140.6554646363041,1.371196868641858
stream,221,,139.93147101734345,1.5191963990029829
stream,222,,139.6554814992356,1.5162073423186728
stream,223,,142.58174625356065,1.5535894426105292
stream,224,,146.03021526858132,1.480723679965945
stream,225,,136.28069034734173,1.6111432444956995
stream,226,,140.06745480388267,1.3778630441882846
stream,227,,140.70771599596662,1.424637896127358
stream,228,,141.76430696234556,1.5737840410805193
stream,229,,139.51530064447482,1.547603818172184
stream,230,,137.38764104584516,1.5476038412124522
stream,231,,133.59578469530675,1.5631096848598454
stream,232,,126.53620615830006,1.5579648675463658
stream,233,,105.44644762814288,1.382470291772077
stream,234,,91.04645530028763,1.663524291644152
stream,235,,64.45513212244174,1.7385942995339538
stream,236,,53.14059212478057,1.6319520032217636
stream,237,,36.21227030330039,1.6590776237080633
stream,238,,35.10042981024882,1.303603463997998
stream,239,,36.57841650240813,1.350378228823696
stream,240,,33.798458599839655,1.4063112502277386
stream,241,,32.971313784232365,1.175084942717498
stream,242,,35.339105394940496,1.2239110022762476
stream,243,,35.02366372935116,1.1830429743401925
stream,244,,26.081500109397112,1.2320449158203979
stream,245,,25.6373942868323,1.0792521437552736
stream,246,,24.592728011099513,1.0872253679292325
stream,247,,28.646517718484233,1.0535763289414701
stream,248,,35.79887315099039,0.8821359739641021
stream,249,,37.8058230689439,0.9209935262240624
stream,250,,45.90136694823004,0.9914869990281155
stream,251,,56.74156448745431,0.9747070589979453
stream,252,,62.49044664159681,1.0208167435390187
stream,253,,67.28657396637887,1.0149507700324794
stream,254,,66.42883108699621,0.8022599792483203
stream,255,,67.18009811497498,0.6910972063091742
stream,256,,66.75297375753934,0.670382890858427
stream,257,,69.15468183293238,0.7230311721664489
stream,258,,74.7186288820216,0.7471117135785629
stream,259,,73.57416235035255,0.7227101530928267
stream,260,,74.88381530011952,0.6579221366056014
stream,261,,74.80946283893066,0.7056015395227703
stream,262,,72.46423016629434,0.6640913510392077
stream,263,,70.1690856949207,0.7563183250407728
stream,264,,70.42700986438949,0.652825607041308
stream,265,,70.40940041338801,0.6528256090426522
stream,266,,68.49752833146097,0.6528256567559685
stream,267,,63.888355067416235,0.64849877795689
stream,268,,55.05210084676114,0.6140012213059097
stream,269,,51.80033489189498,0.5749754944187179
stream,270,,41.34317893761897,0.5044819985743962
stream,271,,30.66202932067307,0.5212619129406132
stream,272,,24.527797852456523,0.4910912389159553
stream,273,,18.951712776120708,0.5542535190008326
stream,274,,17.930752851016592,0.5302443598835225
stream,275,,17.818742490710438,0.5267584336183657
stream,276,,17.85580846389521,0.5285294122243912
stream,277,,15.837477100130219,0.4370235788633984
stream,278,,10.170972970071066,0.4129430564352734
stream,279,,9.122763126197766,0.4080148658343313
stream,280,,8.70037121703495,0.41438536377422797
stream,281,,10.162782671055467,0.39411950066858886
stream,282,,12.968308030138875,0.3904093438053343
stream,283,,12.725919616791957,0.5438749340026248
stream,284,,12.408552077243915,0.5441552337402232
stream,285,,13.831784062628575,0.6003048058792504
stream,286,,13.596399423402834,0.7406291003563438
stream,287,,13.621371089436307,0.7965621191601019
stream,288,,14.094525143060627,0.8933249315357615
stream,289,,14.267665041506264,0.8947671966200679
stream,290,,14.53877395627702,0.9652606904372003
stream,291,,14.742113523012355,0.9701889057150203
stream,292,,14.719602814556938,0.9750049718739181
stream,293,,14.394979491968696,0.9250245200401007
stream,294,,14.381015302819822,0.9399543905258507
stream,295,,14.605754630213914,0.9524074388596819
