segment,end_index,PW_WTC,E_CCDC,CD2_P
stream,0,,,
stream,1,,,
stream,2,,,
stream,3,,,
stream,4,,,
stream,5,,,
stream,6,,,
stream,7,,,
stream,8,,,
stream,9,,,
stream,10,,,
stream,11,,,
stream,12,,,
stream,13,,,
stream,14,,,
stream,15,,,
stream,16,,,
stream,17,,,
stream,18,,,
stream,19,,,
stream,20,,9.647735579568623,
stream,21,,10.146287369645863,0.8467557728643342
stream,22,,10.12676073295921,0.8154222863527916
stream,23,,10.508314232074573,0.8478205068650823
stream,24,,8.906422871249816,0.7904097444503837
stream,25,,8.255613943129182,0.6587509470567801
stream,26,,7.4909684712527,0.6621412963761457
stream,27,,6.821708775676301,0.49363477610656775
stream,28,,6.79429327352527,0.5001614041547774
stream,29,,6.8789302215356045,0.4847536090307371
stream,30,,5.798221089953026,0.49110757752581874
stream,31,,7.1731767072532975,0.4621384140305128
stream,32,,6.733850720115103,0.5492476512238664
stream,33,,7.1169987280089675,0.5701075881442483
stream,34,,7.117199925578077,0.5904786901927447
stream,35,,6.923304450402243,0.5670003037734473
stream,36,,7.217256081855619,0.5639455065754004
stream,37,,7.218731935887036,0.5835349583103319
stream,38,,8.077785221421955,0.6174481195159057
stream,39,,8.78297465149619,0.7375452937499215
stream,40,,8.687503639364463,0.747025830559155
stream,41,,7.974987866990635,0.7131127025188401
stream,42,,7.741377692594547,0.722847357789492
stream,43,,7.355187518469773,0.6644532027097189
stream,44,,7.42500713385903,0.6461922797448678
stream,45,,7.337148776018279,0.6699247268255483
stream,46,,7.333166822661276,0.669924726333646
stream,47,,5.685753501003371,0.606524484945416
stream,48,,6.263437702885324,0.6104947936470189
stream,49,,6.259472164430491,0.6104947977594303
stream,50,,6.496876334614513,0.6056944597414532
stream,51,,3.9667470388138413,0.4507782699634535
stream,52,,3.924547335779118,0.362877726993196
stream,53,,3.55152473079579,0.33688184854970704
stream,54,,3.86836884367868,0.3163381264699187
stream,55,,4.034643358567676,0.32173782263601736
stream,56,,4.172430174297385,0.33114659454166734
stream,57,,4.365376031615418,0.35286972611156503
stream,58,,4.8765085879522525,0.35286968825752973
stream,59,,4.462351323347063,0.3186733759974995
stream,60,,4.8617413768430815,0.34494277074416624
stream,61,,6.541080136432365,0.4558950543634466
stream,62,,7.054071145780845,0.6037765461856661
stream,63,,7.105823559689629,0.6164844830176593
stream,64,,7.126897482560543,0.6480817744396803
stream,65,,9.634723080207811,0.699014331853252
stream,66,,9.664671895979337,0.8261890052413101
stream,67,,9.670515563989833,0.8300060746874769
stream,68,,9.151917759228882,0.7994929367126038
stream,69,,9.329317110662455,0.8021927918304941
stream,70,,10.259007140175584,0.8810008078625692
stream,71,,10.632684195141563,0.9902984982965296
stream,72,,10.654076126826286,0.9981245864987258
stream,73,,11.069818712666033,1.0089861530496829
stream,74,,11.130186726611731,1.0544182776405913
stream,75,,10.962447828960393,1.0513635190824422
stream,76,,10.627975732320769,1.043954440674328
stream,77,,10.472079961661741,1.001860205987665
stream,78,,9.516711098111793,0.9848988380988385
stream,79,,9.601730147353974,0.9561837636080474
stream,80,,9.346983668334381,0.9561837619460168
stream,81,,8.001963298230608,0.8621831876484248
stream,82,,8.039843436261965,0.7495626888772499
stream,83,,10.098576379641244,0.9521453620817043
stream,84,,10.054187886548444,0.9735521588898095
stream,85,,8.251090423659814,0.9389195677105705
stream,86,,9.125530618759663,0.9389196379663141
stream,87,,9.166387412117858,0.9525100376677412
stream,88,,10.060609497074802,0.9861884806393174
stream,89,,10.85388956612774,0.9861884693479734
stream,90,,9.759873923017677,0.9073804203543411
stream,91,,9.581667156560282,0.7953828555463525
stream,92,,9.651349237038469,0.8709731253802442
stream,93,,10.936910703641074,0.8828276206584919
stream,94,,10.737389118098546,0.9565618443357717
stream,95,,10.742546657581794,0.9596166171474343
stream,96,,11.245910133041482,0.981124301445169
stream,97,,11.328203722263304,0.9852963016544666
stream,98,,11.991276940641438,0.9751349138294374
stream,99,,11.733046765727769,0.9489994829956713
stream,100,,11.610434880820407,0.9176853116366698
stream,101,,11.303073206766229,0.8994244159946895
stream,102,,10.996694994375954,0.858336984624538
stream,103,,9.268573987870933,0.6468634602040872
stream,104,,10.052518854475137,0.6641798307820879
stream,105,,9.873803734369737,0.7379139866001884
stream,106,,9.086959891784828,0.6117943318551533
stream,107,,9.306677878805278,0.6171029132454202
stream,108,,8.291896860797621,0.6070658046813335
stream,109,,7.1989704809208375,0.6093292716597826
stream,110,,9.500676434354542,0.6341458778800746
stream,111,,11.185918822755205,0.9812391480531306
stream,112,,11.191031748909062,0.965970933114255
stream,113,,9.498041838301289,0.9470719346089186
stream,114,,9.329247765544524,0.834858925957191
stream,115,,9.703622720626898,0.8377314181357483
stream,116,,9.648034862380769,0.8133609226991892
stream,117,,9.649258755905233,0.815969625283314
stream,118,,8.519744974678202,0.8178684665192313
stream,119,,8.47522898341862,0.789426829737576
stream,120,,8.566348249523664,0.773338210734306
stream,121,,9.063753005863635,0.7915991336991568
stream,122,,9.180028982748116,0.8673192973561724
stream,123,,9.01869081439884,0.874363743187279
stream,124,,10.306730935566529,0.8493027417154457
stream,125,,9.916804319410758,0.805980877763544
stream,126,,9.807118689576829,0.800581167863989
stream,127,,10.57820570585285,0.8201609895049001
stream,128,,10.687343416434421,0.8201609923089049
stream,129,,10.72550265148351,0.8157155415133175
stream,130,,8.854083504790513,0.7997898194705788
stream,131,,7.300108695848575,0.5485475324063647
stream,132,,7.207924301520344,0.49859823256148283
stream,133,,10.377653652809823,0.6231643633707933
stream,134,,10.406843470899565,0.6777414328345696
stream,135,,10.11332801842334,0.711736004489564
stream,136,,10.680871175722606,0.7456492096399693
stream,137,,11.60577916089171,0.8889803527976521
stream,138,,11.597582908935983,0.9142043401796763
stream,139,,12.155282282709589,0.9363831229878109
stream,140,,12.419169075468245,0.9457918738791948
stream,141,,12.256633271412776,0.9277947229030323
stream,142,,13.45737029583972,0.9980144177772683
stream,143,,13.23446690744679,1.0505531315625123
stream,144,,11.088930547305127,1.0066028608346944
stream,145,,10.979795002975374,0.9338946995481793
stream,146,,11.017922516756585,0.93537650912196
stream,147,,10.067736833496163,0.8930806369431883
stream,148,,10.495989630563853,0.8930805598330963
stream,149,,13.881054922962814,1.1701418349953991
stream,150,,14.206469574944466,1.1777759384923523
stream,151,,13.882101202478008,1.1168835791360807
stream,152,,13.963216761933444,1.1032931221944458
stream,153,,11.108633330895596,0.9923174651184964
stream,154,,11.109216904720247,0.9377403962766371
stream,155,,11.136834535786976,0.8998182302066624
stream,156,,10.04551687389799,0.8849669391025492
stream,157,,13.556927066189719,0.8717410546795916
stream,158,,13.580687925746325,1.0547729998865305
stream,159,,13.267663154703508,1.0260772765026784
stream,160,,13.391841974268253,1.1217458868827697
stream,161,,13.285716813852968,1.121482117542423
stream,162,,12.072975426849364,0.9970499560983501
stream,163,,12.269598918089422,0.9802611307580776
stream,164,,12.327906026956041,0.9792157161382906
stream,165,,12.734203352564094,0.9900772480035929
stream,166,,13.247316108728468,1.0268919089898383
stream,167,,14.035754892966416,1.023928275122525
stream,168,,13.410044297203527,1.0308001928284152
stream,169,,10.381785572621368,0.7762630124861195
stream,170,,9.620798760021154,0.7532211168811126
stream,171,,9.618434944962917,0.7232258128647231
stream,172,,10.851995617853778,0.7828089892728205
stream,173,,10.809391596345957,0.8423299806146327
stream,174,,10.800100614208045,0.8397212606168447
stream,175,,10.721465012714416,0.8397212606168447
stream,176,,10.836332404254119,0.8483096586213957
stream,177,,6.37125777409403,0.7166507713995881
stream,178,,6.756662159020933,0.5036235235782621
stream,179,,6.618006395244958,0.552934844966906
stream,180,,6.872196100789289,0.49094468313161255
stream,181,,6.784321347055117,0.49511666564484447
stream,182,,6.451148732378012,0.47621770010106396
stream,183,,6.344417172190534,0.4404677896074909
stream,184,,6.328929958619537,0.44046778549509824
stream,185,,7.340782894665154,0.4556021224721259
stream,186,,7.403389857956619,0.554364234231738
stream,187,,7.215382980859392,0.6857109077272354
stream,188,,7.215841711702438,0.6592882169768518
stream,189,,6.709992694754518,0.6381547900079173
stream,190,,7.739183554641967,0.6908951486903102
stream,191,,7.887058626858121,0.695666484224782
stream,192,,6.639468994200457,0.6526083387039586
stream,193,,7.5751553234798825,0.6079385439939132
stream,194,,7.639315254729276,0.6294462294899318
stream,195,,8.341176595349154,0.6866320292706678
stream,196,,8.302713882295865,0.6598448442701895
stream,197,,8.924122920940041,0.6835772723571532
stream,198,,8.980046678636546,0.678350187653047
stream,199,,11.749145722699161,0.8071656128165547
stream,200,,12.765898492896536,1.0889926451993417
stream,201,,12.559502146262899,1.185683182395546
stream,202,,12.750593782782486,1.2141247819450833
stream,203,,13.44442772897218,1.214124827806194
stream,204,,13.389265871041204,1.22544213660537
stream,205,,11.9824922781799,1.2103078243227967
stream,206,,11.508728072858956,1.0786489672526711
stream,207,,12.764043508423377,0.9788995160994318
stream,208,,12.79845409416886,1.0208929008249232
stream,209,,13.385595650740013,1.0539429490779835
stream,210,,12.716602277834406,1.001202586125011
stream,211,,13.215315097271413,1.0812770825141735
stream,212,,14.097388434357622,1.1893180926865763
stream,213,,14.657099972784204,1.160876439735091
stream,214,,14.899352779925913,1.2474580893060725
stream,215,,14.175598634589102,1.2094060060948804
stream,216,,14.26075869289492,1.2172321149610728
