segment,end_index,PW_WTC,E_CCDC,CD2_P
au,0,,,
au,1,,,
au,2,,,
au,3,,,
au,4,,,
au,5,,,
au,6,,,
au,7,,,
au,8,,,
au,9,,,
au,10,,,
au,11,,,
au,12,,,
au,13,,,
au,14,,,
au,15,,,
au,16,,,
au,17,,,
au,18,,,
au,19,,,
au,20,,63.4503312292915,
au,21,,58.65117624710068,1.1576315938913015
au,22,,46.39028848135269,1.09303330597792
au,23,,35.56511197504241,1.0989610012874296
au,24,,31.595211429210213,1.0552075881657719
au,25,,29.6347344145555,1.077099315187316
au,26,,29.009378920282018,1.0712847404054688
au,27,,29.273499477872882,0.9941620957303299
au,28,,27.667409402507104,0.854828312204259
au,29,,27.75264016464725,0.7946588907272694
au,30,,25.29332734587989,0.6985555511772453
au,31,,23.399389287609154,0.7713634100228597
au,32,,23.434681503581718,0.6939759456309013
au,33,,17.614397949210584,0.47231001242332743
au,34,,14.293083484847488,0.514267456961847
au,35,,13.917790037117847,0.48614773715323983
au,36,,14.290573230755937,0.4894058867939652
au,37,,18.048915554908113,0.5043419450124146
au,38,,16.12470480696806,0.5295698435248365
au,39,,14.825004262980487,0.5325965488808156
au,40,,14.233810953605209,0.3884851614942392
au,41,,15.144044441568221,0.3851803577158061
au,42,,14.894288983120994,0.4381029454824935
au,43,,14.047753853829885,0.4391575257563873
au,44,,15.45902258296073,0.4858182229455647
au,45,,14.820449327283846,0.5570134516523083
au,46,,17.232509665958247,0.7036298986464262
au,47,,19.194513546807013,0.7068262392872763
au,48,,27.686677140285198,0.7857216148481101
au,49,,32.84148933962371,0.7701416645086785
au,50,,38.803863013572716,0.7689585157863632
au,51,,39.51283204264755,0.7609346315790323
au,52,,39.4714609836797,0.7786653683834273
au,53,,39.468493450568396,0.778665368268985
au,54,,39.35805140657537,0.7759544881838916
au,55,,43.92771615205834,0.8568110782760374
au,56,,42.47403628223037,1.0195980114880017
au,57,,49.4951647141529,1.3579746931695187
au,58,,49.13443481004381,1.6364321863677864
au,59,,50.39226081481897,1.6547172927829432
au,60,,64.1430963662346,1.9118127784340526
au,61,,64.98087141602466,2.101391556189404
au,62,,66.85614981506637,2.0480306158764514
au,63,,66.77999602069276,2.1069196263986782
au,64,,65.7058935328271,2.053825757830858
au,65,,67.53835624789802,1.986740447596444
au,66,,64.37517931881086,1.8858585884930468
au,67,,63.44345131783693,1.964260544131092
au,68,,53.421289024783825,1.8792281963363475
au,69,,54.63318092379029,1.9722007692817105
au,70,,55.200233236228335,1.972505084929657
au,71,,61.143968441572774,1.9078995627871298
au,72,,67.40719513823153,1.8547396368708398
au,73,,67.77955175766307,2.2155251634924134
au,74,,67.55043985101175,2.174023894773526
au,75,,62.935399178569426,2.2126404469325007
au,76,,62.968822231097676,2.0626847765336183
au,77,,51.991418105514114,1.721365876943012
au,78,,52.58356735108246,1.394206501531984
au,79,,51.54216123844866,1.369912007014961
au,80,,37.834937913903275,1.1444424610110229
au,81,,37.06499367485841,0.9449752109995657
au,82,,36.00720026133637,0.9454581385131449
au,83,,36.17880904410192,0.89327190476973
au,84,,37.05053134413679,0.8949591676165116
au,85,,35.0698034717501,0.8990785607599873
au,86,,35.01814630807521,0.8577579476683955
au,87,,33.76394914080083,0.7735830298771753
au,88,,33.461103558800566,0.7699764378504732
au,89,,27.925540038533157,0.6610727910174463
au,90,,21.12140210977646,0.6742453610488274
au,91,,13.91620235746915,0.6842572389948652
au,92,,7.654025813199075,0.6835989129926989
au,93,,9.488377774412056,0.430286862229012
au,94,,9.614781078873415,0.6187296279881807
au,95,,8.984843057782628,0.5036956420604255
au,96,,9.77459997847727,0.556494284549382
au,97,,10.070594636088813,0.5360511846116962
au,98,,10.53143274815942,0.53479665652858
au,99,,11.044986174329997,0.534852557832615
au,100,,10.897775566539945,0.5314571299537997
au,101,,10.132152732911988,0.52582833802569
au,102,,9.713374912315512,0.5257750065300527
au,103,,9.890688089057011,0.5119349476071394
au,104,,10.399222902643459,0.5154255645637289
au,105,,14.450325763897997,0.4928403087880214
au,106,,14.476796092757775,0.6057679834006194
au,107,,15.950374347943622,0.6392651487340978
au,108,,16.299402525492912,0.770019820917968
au,109,,15.460750207285717,0.7658659542193978
au,110,,15.473588975853023,0.7616235558431134
au,111,,16.155606600072982,0.7862877005378884
au,112,,16.218372788653863,0.7965667664363315
au,113,,17.68445359325202,0.887918138789235
au,114,,23.926346134359843,0.715172405514102
au,115,,43.54970159650662,0.8425802204436107
au,116,,54.07884755088557,0.7998420652415972
au,117,,65.00164813766739,0.7992707240294872
au,118,,77.17034243945083,0.7968172624035729
au,119,,82.67892407164754,0.8311028708235758
au,120,,91.43033536481013,0.8063415524304495
au,121,,93.42781396515741,0.8736362005445255
au,122,,93.62234948723258,0.8896039008914635
au,123,,93.57143473462416,0.9709326299930373
au,124,,94.0970982833811,0.9955852434913046
au,125,,92.05199288051848,0.9870790704754232
au,126,,101.2159217503272,0.9557568564109201
au,127,,115.82438280821381,0.954569156213972
au,128,,135.00825827808399,0.8248413113542136
au,129,,163.49015401932286,0.8418827459114705
au,130,,188.3906806112109,0.8459101711632105
au,131,,214.84861197216694,0.8124644364438253
au,132,,231.11538406202584,0.8481690216543651
au,133,,235.59769906950945,0.6962529722324258
au,134,,229.88633572403117,0.779217586173938
au,135,,210.25923654618248,0.6601358890757755
au,136,,208.1320429846175,1.106419323702186
au,137,,240.82621375771006,1.5861787475072058
au,138,,268.4384383835565,1.586579950434899
au,139,,291.47922342062566,1.6056557996295653
au,140,,306.09998724390186,1.6204415016733427
au,141,,326.0065057720915,1.5486210511719753
au,142,,341.2394713839318,1.5557022601623827
au,143,,342.56336046300333,1.7469260062662728
au,144,,342.3798011007668,1.703273307226417
au,145,,341.87714475854244,1.9145391923946644
au,146,,333.186986976557,1.8338727318195116
au,147,,323.03152320408606,1.907094129708105
au,148,,305.3877571416816,1.9416895333770072
au,149,,281.28959739811216,1.929032766362346
au,150,,273.76085259536484,2.0718031509419013
au,151,,262.8175887732594,2.07295881639145
au,152,,256.3394265433951,2.0647763243547343
au,153,,263.90331752667424,2.0392832750144936
au,154,,266.8766709367609,2.104361611820165
au,155,,268.38497344515605,2.1119142949456844
au,156,,259.2250827889251,1.680706541777439
au,157,,215.30552229115335,1.2167010209302485
au,158,,179.5291568909195,1.3322832784275864
au,159,,150.59333162233187,1.378155019466859
au,160,,130.45316366304746,1.4075094885439778
au,161,,110.3677078441681,1.4071476946079762
au,162,,96.552479643778,1.3837980690736642
au,163,,96.80876063817313,1.111143875192829
au,164,,96.38090928107215,1.1101843296645562
au,165,,95.04362013229368,0.9300098388680448
au,166,,95.19388973229877,0.9790883201274021
au,167,,89.24684123656213,0.9055410649174436
au,168,,88.72044728648217,0.9329475047646104
au,169,,84.8113715375296,0.9286026388032961
au,170,,67.38641123285086,0.7962889259248903
au,171,,52.928562911450676,0.8737812173596695
au,172,,43.08112042024627,0.8805464746018916
au,173,,28.416886151291155,0.8856882197266475
au,174,,24.30611558896167,0.807910661258306
au,175,,22.687968461853618,0.7884663682706338
au,176,,24.632657408304087,0.8537680113385435
au,177,,24.901307040989167,0.8577828023953273
au,178,,24.89337221538498,0.829049579309164
au,179,,27.590315245259152,0.753045726988688
au,180,,24.707044723971684,0.7603677380227227
au,181,,23.898313362795253,0.8811810965503244
au,182,,23.513547627969793,0.8811751328679769
au,183,,22.851253676638056,0.8834239106580619
au,184,,28.953150608169018,0.9895892770377719
au,185,,32.54790924716242,0.9772286866312831
au,186,,39.19523361783892,0.9422604343259393
au,187,,57.11564858222435,0.9747651687307463
au,188,,64.05063942282662,0.9737186608560212
au,189,,67.98713396955462,0.9772851570162059
au,190,,69.11658649767783,0.9941214427989671
au,191,,68.08297875350947,1.0481191528087965
au,192,,70.71343518783426,1.0294292671187535
au,193,,74.61747195971631,1.0157708739451945
au,194,,93.81364289800703,1.111680140304728
au,195,,109.5808344421026,1.1135317663524105
au,196,,125.18245419571714,1.0086863102035353
au,197,,136.9623370887879,1.0074785946450278
au,198,,143.3775897131562,0.9209679563042833
au,199,,146.73926566589577,0.9240600229923018
au,200,,155.30540149618747,0.8779331261679926
au,201,,156.0382819363076,0.8334887831439222
au,202,,154.39869494084613,0.9069243242157815
au,203,,153.51843792132723,0.9149982984428741
au,204,,148.66718421371425,0.8472197511856283
au,205,,149.43920069911624,0.8348645535776325
au,206,,145.14940442794878,0.8178190189626561
au,207,,136.8640978966898,0.8234790209801701
au,208,,135.6341553280607,0.7608394550757496
au,209,,143.90619145120945,0.7673319544478502
au,210,,173.49090587887284,0.8501776141718052
au,211,,192.9698711885104,0.7433341943096412
au,212,,205.41173044977725,0.7195632629946416
au,213,,208.28784777758523,0.7540477067938564
au,214,,189.37273142244396,0.7412555317105898
au,215,,174.00027240980657,0.7385262656941575
au,216,,156.93756610197474,0.7357461921980765
au,217,,148.1648298364508,0.9755834571770863
au,218,,139.70821008313195,0.9741055386381318
au,219,,144.24013761077728,1.0403740334410232
au,220,,162.87542891174837,1.1707552761901374
au,221,,190.91195585376124,1.0946836690149053
au,222,,205.54199047928208,1.108932733247081
au,223,,213.48459457232283,1.1191405734939193
au,224,,223.64357678438685,1.0998474073459819
au,225,,225.7006615014482,1.1273345592436037
au,226,,231.05179561674316,1.1263809837974499
au,227,,222.44411793575097,1.196065443809936
au,228,,215.44785802797134,1.2644126265437259
au,229,,204.47901400622945,1.274010052660398
au,230,,178.01626965299386,1.170675143605857
au,231,,158.07393491038144,1.2242441265817334
au,232,,150.78919712457235,1.4107419673704018
au,233,,154.83251548027027,1.375236419191257
au,234,,167.04731437729612,1.2064818241839603
