segment,end_index,DeltaClkB_nsps,Baseline_nsps,LowerBound_nsps,UpperBound_nsps
stream,58,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,59,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,60,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,61,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,62,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,63,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,64,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,65,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,66,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,67,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,68,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,69,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,70,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,71,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,72,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,73,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,74,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,75,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,76,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,77,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,78,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,79,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,80,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,81,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,82,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,83,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,84,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,85,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,86,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,87,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,88,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,89,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,90,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,91,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,92,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,93,603.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,94,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,95,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,96,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,97,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,98,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,99,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,100,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,101,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,102,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,103,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,104,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,105,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,106,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,107,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,108,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,109,604.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,110,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,111,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,112,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,113,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,114,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,115,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,116,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,117,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,118,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,119,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,120,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,121,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,122,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,123,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,124,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,125,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,126,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,127,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,128,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,129,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,130,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,131,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,132,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,133,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,134,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,135,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,136,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,137,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,138,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,139,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,140,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,141,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,142,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,143,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,144,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,145,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,146,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,147,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,148,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,149,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,150,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,151,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,152,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,153,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,154,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,155,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,156,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,157,605.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,158,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,159,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,160,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,161,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,162,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,163,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,164,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,165,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,166,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,167,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,168,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,169,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,170,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,171,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,172,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,173,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,174,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,175,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,176,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,177,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,178,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,179,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,180,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,181,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,182,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,183,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,184,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,185,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,186,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,187,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,188,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,189,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,190,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,191,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,192,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,193,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,194,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,195,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,196,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,197,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,198,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,199,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,200,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,201,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,202,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,203,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,204,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,205,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,206,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,207,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,208,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,209,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,210,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,211,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,212,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,213,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,214,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,215,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,216,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,217,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,218,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,219,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,220,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,221,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,222,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,223,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,224,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,225,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,226,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,227,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,228,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,229,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,230,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,231,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,232,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,233,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,234,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,235,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,236,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,237,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,238,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,239,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,240,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,241,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,242,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,243,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,244,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,245,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,246,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,247,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,248,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,249,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,250,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,251,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,252,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,253,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,254,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,255,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,256,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,257,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,258,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,259,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,260,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,261,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,262,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,263,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,264,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,265,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,266,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,267,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,268,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,269,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,270,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,271,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,272,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,273,612.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,274,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,275,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,276,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,277,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,278,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,279,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,280,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,281,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,282,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,283,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,284,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,285,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,286,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,287,612.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,288,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,289,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,290,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,291,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,292,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,293,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,294,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,295,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,296,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,297,611.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,298,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,299,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,300,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,301,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,302,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,303,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,304,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,305,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,306,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,307,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,308,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,309,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,310,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,311,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,312,610.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,313,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,314,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,315,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,316,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,317,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,318,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,319,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,320,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,321,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,322,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,323,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,324,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,325,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,326,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,327,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,328,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,329,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,330,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,331,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,332,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,333,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,334,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,335,609.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,336,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,337,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,338,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,339,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,340,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,341,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,342,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,343,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,344,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,345,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,346,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,347,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,348,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,349,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,350,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,351,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,352,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,353,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,354,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,355,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,356,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,357,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,358,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,359,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,360,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,361,608.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,362,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,363,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,364,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,365,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,366,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,367,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,368,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,369,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,370,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,371,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,372,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,373,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,374,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,375,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,376,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,377,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,378,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,379,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,380,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,381,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,382,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,383,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,384,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,385,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,386,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,387,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,388,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,389,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,390,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,391,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,392,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,393,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,394,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,395,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,396,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,397,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,398,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,399,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,400,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,401,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,402,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,403,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,404,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,405,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,406,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,407,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,408,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,409,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,410,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,411,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,412,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,413,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,414,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,415,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,416,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,417,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,418,607.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,419,606.0,606.7766666666666,591.7766666666666,621.7766666666666
stream,420,606.0,606.7766666666666,591.7766666666666,621.7766666666666
