segment,end_index,PW_WTC,E_CCDC,CD2_P
stream,0,,,
stream,1,,,
stream,2,,,
stream,3,,,
stream,4,,,
stream,5,,,
stream,6,,,
stream,7,,,
stream,8,,,
stream,9,,,
stream,10,,,
stream,11,,,
stream,12,,,
stream,13,,,
stream,14,,,
stream,15,,,
stream,16,,,
stream,17,,,
stream,18,,,
stream,19,,,
stream,20,,14.45934387374496,
stream,21,,14.170665595044113,1.103387776926626
stream,22,,13.569402036907416,1.098345347237043
stream,23,,13.594497100269379,1.0610872696751599
stream,24,,12.077282401528786,1.0205544388300116
stream,25,,10.23727687696606,0.7552482174327955
stream,26,,8.058205418922379,0.8083500116079979
stream,27,,7.556395866993885,0.6211653976780539
stream,28,,7.324661269734324,0.5344338998407222
stream,29,,7.644118564039745,0.5508087216574257
stream,30,,7.620139207627713,0.5868365949881846
stream,31,,6.356142947901201,0.46547135742625023
stream,32,,5.835658472164516,0.4577550320676881
stream,33,,5.5956289619887105,0.3870980050998061
stream,34,,5.583428675037909,0.4117613416501311
stream,35,,5.11811718145667,0.38827395088989447
stream,36,,4.882408901862782,0.4019253563711864
stream,37,,4.324755612271012,0.41102463426611574
stream,38,,3.7494554928660433,0.42308391125793343
stream,39,,3.9849279044638024,0.4112943774330797
stream,40,,3.8343718884356135,0.4152767230184371
stream,41,,4.738992798620573,0.4480098776448016
stream,42,,6.240714147139933,0.6008242120269576
stream,43,,6.827307725510495,0.6074003170107551
stream,44,,6.98007407698283,0.6578334856089374
stream,45,,7.033943275683263,0.6769660226762462
stream,46,,7.49496465059143,0.6252742542257986
stream,47,,6.937241217196658,0.5467524397886898
stream,48,,6.972254914615462,0.5295559686364562
stream,49,,6.454604312977018,0.5170411835306434
stream,50,,6.504870632193455,0.4603210633303057
stream,51,,7.20301184888615,0.554044338138179
stream,52,,7.133286260817355,0.5740167528705041
stream,53,,6.90140973447354,0.5722543557199745
stream,54,,6.855390585973124,0.5444178668648793
stream,55,,6.772288337913847,0.5183276538980978
stream,56,,6.704616923618883,0.5026979522803242
stream,57,,6.664592192245687,0.4916668320992666
stream,58,,6.591107172724878,0.4801871077900224
stream,59,,6.425161760459853,0.4641401970434261
stream,60,,6.97616143774263,0.4617540020578728
stream,61,,6.435264311272155,0.4979102256234492
stream,62,,5.334553880853587,0.4004122824964539
stream,63,,5.5588082821127704,0.47802431166431536
stream,64,,5.5069957754733245,0.4693186563710427
stream,65,,5.291479171567674,0.4460762447130817
stream,66,,4.514369829198287,0.46212562079853914
stream,67,,4.731237974724094,0.44491431352091393
stream,68,,4.712995483462322,0.4488301761596677
stream,69,,7.022821297060181,0.511509330758301
stream,70,,6.91744240384328,0.5316528234222422
stream,71,,6.705400432118897,0.44095174253180003
stream,72,,8.511669281296138,0.42653458958321133
stream,73,,8.659311741135266,0.5453037159258145
stream,74,,9.534749984990913,0.5676455155918938
stream,75,,9.637571834171139,0.5829521611191187
stream,76,,12.549067199758912,0.736559496350401
stream,77,,12.665318212437747,0.8775656118270835
stream,78,,14.487283428947409,0.9684726299674109
stream,79,,15.18267450825203,0.9736527368451743
stream,80,,16.470778950069974,1.163895670275838
stream,81,,16.565167853004912,1.1125869126076058
stream,82,,16.51917046284172,1.1133351591353102
stream,83,,16.31966119461879,1.0247890122442875
stream,84,,16.40997063984073,1.032489338553274
stream,85,,16.484829679850694,1.0451601064070053
stream,86,,16.537500322867086,1.0302849774504197
stream,87,,16.20421568085076,1.0571526716378479
stream,88,,16.48796967383712,1.0567182590547437
stream,89,,17.197125511970597,1.0411222261340811
stream,90,,17.378750556188514,1.0356683696684692
stream,91,,17.253288927096534,1.1049592067767111
stream,92,,16.829552560247514,1.2289528982534887
stream,93,,17.929521140272204,1.1084422674234058
stream,94,,17.189210404428596,1.0966580455966242
stream,95,,18.00134806947214,1.0909803190296121
stream,96,,15.51624524495271,0.9419062534172655
stream,97,,15.607261324107153,0.801460097637472
stream,98,,13.779676884545264,0.7184662715182828
stream,99,,14.879845685747965,0.7921371575909353
stream,100,,13.867547962649667,0.5986637012113647
stream,101,,13.63082158174414,0.6651426978960497
stream,102,,14.763502168633675,0.7250640832874318
stream,103,,14.197386804205335,0.8097463701337644
stream,104,,14.188911070886384,0.7571612826831552
stream,105,,14.575808635468979,0.7440556215104642
stream,106,,15.942305586872346,0.7634836977535624
stream,107,,16.07878656998087,0.8571267042035519
stream,108,,16.96968769421716,0.9326695624845157
stream,109,,13.97875883780931,0.9419747669367786
stream,110,,13.575371310737811,0.9154813102019439
stream,111,,13.134598991803234,0.8428162868374911
stream,112,,16.279336135171217,0.9146585305061775
stream,113,,16.39774835296891,1.3042478487282907
stream,114,,18.68821888260186,1.6206728406506596
stream,115,,17.713820464270565,1.733006718235736
stream,116,,18.132833454287066,1.7602904010059726
stream,117,,17.970103239063423,1.793985029549026
stream,118,,17.97879344463578,1.7868164918952312
stream,119,,16.325348079378635,1.709230169903679
stream,120,,15.501249733930035,1.7044742407097073
stream,121,,15.323325448456307,1.6127916892156464
stream,122,,14.345903792270336,1.504726167810973
stream,123,,14.381237541529044,1.4553723604875775
stream,124,,14.340732075884889,1.455397582428896
stream,125,,13.932391028486384,1.453238037857844
stream,126,,12.181676498186997,1.4534442515845203
stream,127,,12.15193336820651,1.3332461907772053
stream,128,,11.221580533398205,1.2494033929697346
stream,129,,11.257193323723637,1.2072812105500392
stream,130,,12.127618571227952,1.2659004383524128
stream,131,,12.58611003914962,1.3586401940479302
stream,132,,8.6463393286901,1.241380096533256
stream,133,,7.687448090728526,0.8518259775389639
stream,134,,6.90009068269852,0.6461993372043178
stream,135,,8.07483589873184,0.5274197747270013
stream,136,,7.914027708722336,0.6330585330227264
stream,137,,8.28463603413853,0.6840461959104271
stream,138,,9.454081926053677,0.6864387349318043
stream,139,,9.242214424553268,0.7340540438577323
stream,140,,11.632558888225565,0.8247920204760527
stream,141,,11.740146570068033,0.8648845740037014
stream,142,,11.827019669385704,0.8998726012315237
stream,143,,13.102545773467241,0.8653348577832285
stream,144,,13.033068309186799,0.8936080306791554
stream,145,,13.029189726632207,0.8944488534478311
stream,146,,16.784072615876124,1.067980161021136
stream,147,,17.245840586202547,1.1189774091085147
stream,148,,17.785452788267452,1.1195098372755585
stream,149,,18.38906317875256,1.2133351866248525
stream,150,,17.675242819462987,1.232691217642811
stream,151,,17.338388837651287,1.1401954522772415
stream,152,,18.258475278386644,1.0856488621300948
stream,153,,17.867391472121856,1.1159467920942474
stream,154,,16.386101285615393,1.0082230179208727
stream,155,,15.26373275417809,1.0090123631061152
stream,156,,15.315443367137721,0.8840546549749145
stream,157,,14.903020075838361,0.8301454226372539
stream,158,,13.989878139585114,0.8384879543841728
stream,159,,14.725642591062428,0.8576978755900752
stream,160,,12.347465231741037,0.8087962916267318
stream,161,,12.438084402482454,0.7707248181589328
stream,162,,11.772545088519129,0.736228344455477
stream,163,,10.658652099740538,0.7574315512632669
stream,164,,10.60202399106656,0.7512095088728116
stream,165,,10.652984280336712,0.7560352890171956
stream,166,,7.184856890925316,0.5947072958931752
stream,167,,9.9566010145218,0.7882425352097547
stream,168,,9.153494429910143,0.9083439772188322
stream,169,,9.109205578915011,0.8196077696088099
stream,170,,8.936542927442014,0.787305759787357
stream,171,,9.1037123445493,0.7960202406773749
stream,172,,7.596465171473289,0.783829666600171
stream,173,,8.184607055557084,0.7667824307597724
stream,174,,8.672661386637262,0.7520733983883734
stream,175,,8.642556645218333,0.7641192707190887
stream,176,,7.9892768162858125,0.7614619815265832
stream,177,,8.663194770299585,0.7402626898579632
stream,178,,8.435674741106897,0.7744513253567386
stream,179,,7.7029664350383955,0.7065484104834673
stream,180,,7.846608061177596,0.6674165850427347
stream,181,,8.98756477624011,0.7597396845682204
stream,182,,9.164278231465152,0.8498251485347441
stream,183,,9.056071210721019,0.8395736803464251
stream,184,,9.454743281252226,0.8527885593205827
stream,185,,9.601265567317208,0.8482052994209812
stream,186,,11.407503192206855,0.8381045375219041
stream,187,,8.714242756177379,0.7647467480176351
stream,188,,8.814769400186318,0.6876201770501078
stream,189,,8.189340449798149,0.665805087308157
stream,190,,8.231653754061318,0.6239290512122225
stream,191,,7.978744980882732,0.6275946235757346
stream,192,,8.038786084134248,0.6208711966627258
stream,193,,7.474787069560138,0.607588167411884
stream,194,,6.740004017680776,0.6094701117017255
stream,195,,7.681496657831699,0.6082220341082583
stream,196,,7.938652348177493,0.686286381080034
stream,197,,7.2769872580228405,0.684092076487264
stream,198,,7.3613765024776345,0.6437157671250461
stream,199,,10.594173251708439,0.7979190206414661
stream,200,,12.1202735682057,1.1139425701817007
stream,201,,10.801600725373515,1.0548643986423618
stream,202,,10.634538027852035,0.9628699757935538
stream,203,,10.958577116270803,0.9645191154359303
stream,204,,12.9428717140256,1.0953196303438542
stream,205,,13.304667531192441,1.2847297700315545
stream,206,,11.623683121340257,1.2578587485938952
stream,207,,13.558831076234906,1.2899458451865702
stream,208,,14.888413612267284,1.2502678291960194
stream,209,,14.924238231915226,1.2886028766472188
stream,210,,15.024728929161471,1.3024347296810532
stream,211,,15.495745753221728,1.2975515663278552
stream,212,,16.756547228180224,1.4337886479662396
stream,213,,16.961695480112766,1.5368079160473973
stream,214,,16.954243231463135,1.5507359994765373
stream,215,,16.066823255450522,1.5381665809725142
